x,y,t,torque,steering_angle,long_acc,long_vel,lat_acc,lat_vel,yaw_angle,yaw_rate,slip_angle_f,slip_angle_r,norm_load_f,norm_load_r,slip_angle_est_f,slip_angle_est_r,lat_for_f, lat_for_r,track_progress,error
0.533504,-0.206146,1.012,4.75729,-0.967262,-0.00142884,0.445159,0.0125316,-0.213913,-0.153313,-0.108155,-0.000759047,-0.00538723,6336.37,6341.12,-0.000855658,-0.00606835,-3.79415,-26.8816,0.609165,-0.200023
0.533912,-0.206425,1.013,4.76248,-0.967262,-0.00160254,0.445157,0.0123099,-0.2139,-0.153574,-0.108149,-0.000813352,-0.00538614,6336.36,6341.13,-0.000916875,-0.00606713,-4.06551,-26.8762,0.617329,-0.205588
0.534319,-0.206705,1.014,4.76772,-0.967262,-0.00176865,0.445155,0.0120934,-0.213888,-0.153836,-0.108143,-0.000865673,-0.00538566,6336.36,6341.13,-0.000975857,-0.00606659,-4.32695,-26.8739,0.617329,-0.205588
0.534726,-0.206984,1.015,4.77301,-0.967262,-0.00192744,0.445153,0.0118821,-0.213876,-0.154098,-0.108137,-0.000916089,-0.00538576,6336.36,6341.13,-0.00103269,-0.0060667,-4.57886,-26.8744,0.617329,-0.205588
0.535133,-0.207264,1.016,4.77833,-0.967262,-0.00207922,0.445151,0.0116757,-0.213865,-0.15436,-0.108131,-0.000964672,-0.0053864,6336.36,6341.13,-0.00108746,-0.00606742,-4.8216,-26.8775,0.617329,-0.205588
0.53554,-0.207544,1.017,4.7837,-0.967262,-0.00222426,0.445149,0.0114742,-0.213853,-0.154623,-0.108126,-0.00101149,-0.00538755,6336.35,6341.14,-0.00114024,-0.00606871,-5.05553,-26.8833,0.617329,-0.205588
0.535947,-0.207824,1.018,4.78911,-0.967262,-0.00236283,0.445147,0.0112774,-0.213842,-0.154885,-0.108121,-0.00105662,-0.00538918,6336.35,6341.14,-0.00119111,-0.00607053,-5.28099,-26.8914,0.617329,-0.205588
0.536354,-0.208104,1.019,4.79455,-0.967262,-0.00249519,0.445144,0.0110852,-0.213831,-0.155148,-0.108116,-0.00110012,-0.00539125,6336.35,6341.14,-0.00124014,-0.00607286,-5.49831,-26.9017,0.617329,-0.205588
0.53676,-0.208384,1.02,4.80002,-0.967262,-0.00262158,0.445142,0.0108974,-0.21382,-0.155412,-0.108111,-0.00114205,-0.00539373,6336.35,6341.15,-0.00128741,-0.00607566,-5.70779,-26.9141,0.617329,-0.205588
0.537167,-0.208664,1.021,4.80552,-0.966747,-0.000815301,0.445141,0.0127094,-0.213807,-0.155675,-0.108104,-0.000667877,-0.00539661,6336.34,6341.15,-0.000752886,-0.0060789,-3.33854,-26.9284,0.617329,-0.205588
0.537574,-0.208944,1.022,4.81104,-0.966747,-0.000998612,0.44514,0.0124786,-0.213795,-0.155939,-0.108098,-0.000725257,-0.00539458,6336.34,6341.15,-0.00081757,-0.00607661,-3.62529,-26.9182,0.617329,-0.205588
0.53798,-0.209224,1.023,4.81591,-0.966747,-0.00117752,0.445139,0.012255,-0.213783,-0.156203,-0.108091,-0.000780532,-0.00539321,6336.34,6341.15,-0.000879882,-0.00607507,-3.90151,-26.9114,0.617329,-0.205588
0.538387,-0.209505,1.024,4.82082,-0.966747,-0.00134869,0.445137,0.0120368,-0.21377,-0.156467,-0.108085,-0.00083379,-0.00539247,6336.34,6341.16,-0.000939919,-0.00607423,-4.16764,-26.9078,0.617329,-0.205588
0.538793,-0.209785,1.025,4.82579,-0.966747,-0.00151241,0.445136,0.0118237,-0.213759,-0.156732,-0.10808,-0.000885107,-0.00539233,6336.33,6341.16,-0.000997769,-0.00607407,-4.42406,-26.907,0.617329,-0.205588
0.539199,-0.210066,1.026,4.8308,-0.966747,-0.00166898,0.445134,0.0116158,-0.213747,-0.156997,-0.108074,-0.00093456,-0.00539274,6336.33,6341.16,-0.00105352,-0.00607452,-4.67115,-26.9091,0.617329,-0.205588
0.539606,-0.210347,1.027,4.83586,-0.966747,-0.00181869,0.445132,0.0114127,-0.213736,-0.157262,-0.108069,-0.00098222,-0.00539366,6336.33,6341.16,-0.00110724,-0.00607557,-4.90928,-26.9137,0.617329,-0.205588
0.540012,-0.210627,1.028,4.84095,-0.966747,-0.0019618,0.44513,0.0112144,-0.213724,-0.157527,-0.108063,-0.00102816,-0.00539508,6336.33,6341.17,-0.00115903,-0.00607716,-5.13879,-26.9208,0.617329,-0.205588
0.540418,-0.210908,1.029,4.84608,-0.966747,-0.00209859,0.445128,0.0110207,-0.213713,-0.157793,-0.108058,-0.00107244,-0.00539696,6336.32,6341.17,-0.00120894,-0.00607927,-5.36001,-26.9301,0.617329,-0.205588
0.540824,-0.211189,1.03,4.85125,-0.966228,-0.000284893,0.445128,0.0128463,-0.213701,-0.158058,-0.108051,-0.000595572,-0.00539926,6336.32,6341.17,-0.000671381,-0.00608187,-2.97719,-26.9416,0.617329,-0.205588
0.54123,-0.21147,1.031,4.85125,-0.966228,-0.000505329,0.445127,0.0126224,-0.213688,-0.158325,-0.108045,-0.000655302,-0.00539664,6336.32,6341.17,-0.000738714,-0.00607891,-3.2757,-26.9285,0.617329,-0.205588
0.541636,-0.211752,1.032,4.86098,-0.966228,-0.000667553,0.445127,0.01238,-0.213676,-0.158591,-0.108038,-0.000712874,-0.00539469,6336.32,6341.18,-0.000803615,-0.00607671,-3.56341,-26.9188,0.617329,-0.205588
0.542042,-0.212033,1.033,4.8656,-0.966228,-0.000848261,0.445126,0.0121561,-0.213663,-0.158858,-0.108032,-0.000768309,-0.00539344,6336.31,6341.18,-0.000866107,-0.0060753,-3.84043,-26.9126,0.625463,-0.211189
0.542447,-0.212314,1.034,4.87025,-0.966228,-0.00102132,0.445125,0.0119375,-0.213651,-0.159124,-0.108026,-0.000821724,-0.00539281,6336.31,6341.18,-0.00092632,-0.00607459,-4.10734,-26.9095,0.625463,-0.211189
0.542853,-0.212596,1.035,4.87495,-0.966228,-0.00118692,0.445124,0.0117242,-0.21364,-0.159392,-0.10802,-0.000873196,-0.00539277,6336.31,6341.18,-0.000984345,-0.00607455,-4.36454,-26.9093,0.625463,-0.211189
0.543259,-0.212877,1.036,4.87969,-0.966228,-0.00134536,0.445122,0.011516,-0.213628,-0.159659,-0.108015,-0.000922801,-0.00539329,6336.31,6341.19,-0.00104026,-0.00607512,-4.6124,-26.9118,0.625463,-0.211189
0.543664,-0.213159,1.037,4.88449,-0.966228,-0.00149692,0.445121,0.0113127,-0.213617,-0.159927,-0.108009,-0.000970611,-0.00539432,6336.3,6341.19,-0.00109416,-0.00607628,-4.85128,-26.917,0.625463,-0.211189
0.544069,-0.213441,1.038,4.88932,-0.966228,-0.00164189,0.445119,0.0111141,-0.213606,-0.160195,-0.108004,-0.0010167,-0.00539584,6336.3,6341.19,-0.00114611,-0.00607799,-5.08153,-26.9245,0.625463,-0.211189
0.544475,-0.213722,1.039,4.89419,-0.966228,-0.00178051,0.445117,0.0109202,-0.213595,-0.160463,-0.107999,-0.00106112,-0.00539781,6336.3,6341.19,-0.00119619,-0.00608021,-5.30348,-26.9344,0.625463,-0.211189
0.54488,-0.214004,1.04,4.8991,-0.965703,4.93943e-05,0.445117,0.0127656,-0.213582,-0.160731,-0.107992,-0.000579298,-0.00540021,6336.3,6341.2,-0.000653038,-0.00608291,-2.89586,-26.9463,0.625463,-0.211189
0.545285,-0.214286,1.041,4.90403,-0.965703,-0.00014667,0.445117,0.012528,-0.21357,-0.161,-0.107986,-0.000639349,-0.00539762,6336.29,6341.2,-0.000720733,-0.00608,-3.19597,-26.9334,0.625463,-0.211189
0.54569,-0.214569,1.042,4.90831,-0.965703,-0.000338013,0.445117,0.0122979,-0.213557,-0.161269,-0.107979,-0.000697199,-0.00539575,6336.29,6341.2,-0.000785947,-0.00607788,-3.48508,-26.9241,0.625463,-0.211189
0.546095,-0.214851,1.043,4.91264,-0.965703,-0.000521246,0.445116,0.0120734,-0.213545,-0.161538,-0.107973,-0.000752938,-0.00539454,6336.29,6341.2,-0.000848782,-0.00607651,-3.76362,-26.918,0.625463,-0.211189
0.5465,-0.215133,1.044,4.91702,-0.965703,-0.000696675,0.445116,0.0118543,-0.213533,-0.161808,-0.107967,-0.000806649,-0.00539395,6336.29,6341.2,-0.000909331,-0.00607585,-4.03202,-26.9151,0.625463,-0.211189
0.546905,-0.215416,1.045,4.92146,-0.965703,-0.000864611,0.445115,0.0116405,-0.213522,-0.162077,-0.107961,-0.00085841,-0.00539395,6336.29,6341.21,-0.00096768,-0.00607585,-4.29066,-26.9151,0.625463,-0.211189
0.54731,-0.215698,1.046,4.92595,-0.965703,-0.00102535,0.445114,0.0114317,-0.21351,-0.162347,-0.107956,-0.000908296,-0.00539451,6336.28,6341.21,-0.00102392,-0.00607647,-4.53992,-26.9179,0.625463,-0.211189
0.547715,-0.215981,1.047,4.93049,-0.965703,-0.00117919,0.445113,0.0112278,-0.213499,-0.162618,-0.107951,-0.000956379,-0.00539558,6336.28,6341.21,-0.00107812,-0.00607768,-4.78017,-26.9232,0.625463,-0.211189
0.54812,-0.216264,1.048,4.93506,-0.965703,-0.00132639,0.445111,0.0110288,-0.213488,-0.162888,-0.107946,-0.00100273,-0.00539714,6336.28,6341.21,-0.00113037,-0.00607943,-5.01175,-26.931,0.625463,-0.211189
0.548524,-0.216546,1.049,4.93968,-0.965703,-0.00146722,0.44511,0.0108344,-0.213477,-0.163159,-0.107941,-0.00104741,-0.00539915,6336.28,6341.22,-0.00118074,-0.0060817,-5.23499,-26.941,0.625463,-0.211189
0.548929,-0.216829,1.05,4.94433,-0.965173,0.000379078,0.44511,0.0126998,-0.213464,-0.16343,-0.107934,-0.000560586,-0.00540159,6336.27,6341.22,-0.000631946,-0.00608444,-2.80233,-26.9532,0.625463,-0.211189
0.549333,-0.217112,1.051,4.94902,-0.965173,0.000180219,0.44511,0.0124613,-0.213452,-0.163702,-0.107927,-0.000621066,-0.00539899,6336.27,6341.22,-0.000700126,-0.00608151,-3.1046,-26.9402,0.625463,-0.211189
0.549738,-0.217396,1.052,4.95304,-0.965173,-1.38997e-05,0.44511,0.0122304,-0.21344,-0.163973,-0.107921,-0.000679332,-0.0053971,6336.27,6341.22,-0.000765809,-0.00607938,-3.39579,-26.9308,0.625463,-0.211189
0.550142,-0.217679,1.053,4.95711,-0.965173,-0.000199855,0.44511,0.012005,-0.213428,-0.164245,-0.107915,-0.000735476,-0.00539588,6336.27,6341.22,-0.0008291,-0.00607801,-3.67636,-26.9248,0.633568,-0.216829
0.550546,-0.217962,1.054,4.96125,-0.965173,-0.000377957,0.44511,0.0117851,-0.213416,-0.164517,-0.107909,-0.000789578,-0.00539529,6336.27,6341.23,-0.000890089,-0.00607734,-3.94671,-26.9218,0.633568,-0.216829
0.55095,-0.218245,1.055,4.96544,-0.965173,-0.000548517,0.445109,0.0115705,-0.213404,-0.16479,-0.107903,-0.000841718,-0.00539529,6336.26,6341.23,-0.000948867,-0.00607734,-4.20725,-26.9218,0.633568,-0.216829
0.551354,-0.218529,1.056,4.96968,-0.965173,-0.000711836,0.445109,0.0113609,-0.213393,-0.165062,-0.107898,-0.000891972,-0.00539585,6336.26,6341.23,-0.00100552,-0.00607796,-4.45836,-26.9246,0.633568,-0.216829
0.551758,-0.218813,1.057,4.97397,-0.965173,-0.0008682,0.445108,0.0111564,-0.213382,-0.165335,-0.107892,-0.000940412,-0.00539692,6336.26,6341.23,-0.00106013,-0.00607917,-4.70039,-26.9299,0.633568,-0.216829
0.552162,-0.219096,1.058,4.9783,-0.965173,-0.00101789,0.445107,0.0109567,-0.213371,-0.165609,-0.107887,-0.000987108,-0.00539848,6336.26,6341.23,-0.00111277,-0.00608093,-4.9337,-26.9377,0.633568,-0.216829
0.552566,-0.21938,1.059,4.98267,-0.965173,-0.00116116,0.445106,0.0107616,-0.21336,-0.165882,-0.107883,-0.00103213,-0.0054005,6336.25,6341.24,-0.00116352,-0.0060832,-5.15863,-26.9478,0.633568,-0.216829
0.55297,-0.219664,1.06,4.98708,-0.964638,0.000701882,0.445106,0.0126475,-0.213348,-0.166156,-0.107876,-0.000540208,-0.00540295,6336.25,6341.24,-0.000608976,-0.00608595,-2.70049,-26.9599,0.633568,-0.216829
0.553374,-0.219948,1.061,4.99153,-0.964638,0.000499999,0.445107,0.0124078,-0.213335,-0.16643,-0.107869,-0.000601194,-0.0054003,6336.25,6341.24,-0.000677727,-0.00608297,-3.00529,-26.9468,0.633568,-0.216829
0.553777,-0.220232,1.062,4.9953,-0.964638,0.000302887,0.445107,0.0121758,-0.213323,-0.166704,-0.107863,-0.00065995,-0.00539838,6336.25,6341.24,-0.000743963,-0.0060808,-3.29893,-26.9372,0.633568,-0.216829
0.554181,-0.220516,1.063,4.99913,-0.964638,0.000114001,0.445107,0.0119494,-0.213311,-0.166979,-0.107857,-0.000716568,-0.00539712,6336.25,6341.25,-0.000807787,-0.00607938,-3.58187,-26.9309,0.633568,-0.216829
0.554584,-0.220801,1.064,5.00302,-0.964638,-6.69699e-05,0.445107,0.0117285,-0.213299,-0.167253,-0.107851,-0.000771128,-0.0053965,6336.24,6341.25,-0.000869294,-0.00607868,-3.85452,-26.9278,0.633568,-0.216829
0.554988,-0.221085,1.065,5.00697,-0.964638,-0.000240339,0.445107,0.0115129,-0.213288,-0.167529,-0.107845,-0.000823713,-0.00539647,6336.24,6341.25,-0.000928573,-0.00607865,-4.11728,-26.9277,0.633568,-0.216829
0.555391,-0.22137,1.066,5.01097,-0.964638,-0.00040641,0.445106,0.0113025,-0.213276,-0.167804,-0.10784,-0.000874397,-0.005397,6336.24,6341.25,-0.000985709,-0.00607924,-4.37054,-26.9303,0.633568,-0.216829
0.555794,-0.221654,1.067,5.01502,-0.964638,-0.000565471,0.445106,0.011097,-0.213265,-0.16808,-0.107834,-0.000923253,-0.00539805,6336.24,6341.25,-0.00104079,-0.00608043,-4.61466,-26.9356,0.633568,-0.216829
0.556197,-0.221939,1.068,5.01502,-0.964638,-0.000738928,0.445105,0.0109066,-0.213254,-0.168356,-0.107829,-0.000970353,-0.0053996,6336.24,6341.25,-0.00109388,-0.00608217,-4.84999,-26.9433,0.633568,-0.216829
0.5566,-0.222224,1.069,5.02325,-0.964638,-0.00086376,0.445104,0.0107006,-0.213244,-0.168632,-0.107825,-0.00101579,-0.00540158,6336.23,6341.26,-0.0011451,-0.00608439,-5.077,-26.9531,0.633568,-0.216829
0.557003,-0.222509,1.07,5.02745,-0.964097,0.00101657,0.445105,0.0126073,-0.213231,-0.168908,-0.107818,-0.000518664,-0.00540401,6336.23,6341.26,-0.000584691,-0.00608714,-2.59281,-26.9652,0.633568,-0.216829
0.557406,-0.222794,1.071,5.03166,-0.964097,0.000811514,0.445106,0.0123664,-0.213219,-0.169185,-0.107811,-0.000580211,-0.0054013,6336.23,6341.26,-0.000654074,-0.00608408,-2.90042,-26.9517,0.633568,-0.216829
0.557809,-0.223079,1.072,5.03519,-0.964097,0.000611267,0.445107,0.0121331,-0.213207,-0.169462,-0.107805,-0.00063951,-0.00539932,6336.23,6341.26,-0.000720922,-0.00608184,-3.19678,-26.9419,0.633568,-0.216829
0.558212,-0.223364,1.073,5.03879,-0.964097,0.000419319,0.445107,0.0119055,-0.213195,-0.169739,-0.107799,-0.000696651,-0.00539801,6336.23,6341.27,-0.000785338,-0.00608037,-3.48234,-26.9353,0.641643,-0.222509
0.558615,-0.223649,1.074,5.04245,-0.964097,0.000235355,0.445107,0.0116835,-0.213183,-0.170017,-0.107793,-0.00075172,-0.00539734,6336.22,6341.27,-0.000847417,-0.00607961,-3.75753,-26.932,0.641643,-0.222509
0.559017,-0.223935,1.075,5.04617,-0.964097,5.90594e-05,0.445107,0.0114667,-0.213172,-0.170294,-0.107787,-0.000804795,-0.00539727,6336.22,6341.27,-0.000907249,-0.00607953,-4.02275,-26.9316,0.641643,-0.222509
0.55942,-0.22422,1.076,5.04994,-0.964097,-0.000109873,0.445107,0.0112552,-0.21316,-0.170573,-0.107782,-0.000855954,-0.00539776,6336.22,6341.27,-0.000964921,-0.00608008,-4.27838,-26.9341,0.641643,-0.222509
0.559822,-0.224506,1.077,5.05376,-0.964097,-0.000271733,0.445107,0.0110487,-0.213149,-0.170851,-0.107777,-0.00090527,-0.00539878,6336.22,6341.27,-0.00102052,-0.00608123,-4.5248,-26.9392,0.641643,-0.222509
0.560225,-0.224792,1.078,5.05763,-0.964097,-0.000426802,0.445107,0.0108471,-0.213138,-0.171129,-0.107772,-0.000952814,-0.0054003,6336.22,6341.27,-0.00107411,-0.00608293,-4.76236,-26.9467,0.641643,-0.222509
0.560627,-0.225077,1.079,5.06154,-0.964097,-0.000575348,0.445106,0.0106503,-0.213128,-0.171408,-0.107767,-0.000998655,-0.00540228,6336.22,6341.28,-0.00112579,-0.00608516,-4.99139,-26.9566,0.641643,-0.222509
0.561029,-0.225363,1.08,5.0655,-0.96355,0.00132257,0.445107,0.0125786,-0.213115,-0.171688,-0.10776,-0.000496193,-0.00540469,6336.21,6341.28,-0.000559362,-0.00608788,-2.4805,-26.9686,0.641643,-0.222509
0.561431,-0.225649,1.081,5.06949,-0.96355,0.00111424,0.445109,0.0123362,-0.213103,-0.171967,-0.107753,-0.000558347,-0.0054019,6336.21,6341.28,-0.000629429,-0.00608474,-2.79115,-26.9547,0.641643,-0.222509
0.561833,-0.225935,1.082,5.07279,-0.96355,0.000910759,0.445109,0.0121015,-0.213091,-0.172247,-0.107747,-0.000618231,-0.00539985,6336.21,6341.28,-0.000696937,-0.00608242,-3.09043,-26.9445,0.641643,-0.222509
0.562235,-0.226222,1.083,5.07617,-0.96355,0.000715651,0.44511,0.0118726,-0.213079,-0.172527,-0.107741,-0.000675939,-0.00539847,6336.21,6341.28,-0.000761991,-0.00608087,-3.37883,-26.9377,0.641643,-0.222509
0.562637,-0.226508,1.084,5.0796,-0.96355,0.000528604,0.445111,0.0116492,-0.213067,-0.172807,-0.107735,-0.000731554,-0.00539774,6336.21,6341.29,-0.000824687,-0.00608005,-3.65676,-26.934,0.641643,-0.222509
0.563039,-0.226794,1.085,5.0831,-0.96355,0.000349296,0.445111,0.0114313,-0.213056,-0.173087,-0.107729,-0.000785158,-0.00539762,6336.2,6341.29,-0.000885116,-0.00607991,-3.92463,-26.9334,0.641643,-0.222509
0.563441,-0.227081,1.086,5.0831,-0.96355,0.0001591,0.445111,0.0112273,-0.213045,-0.173368,-0.107724,-0.000836829,-0.00539807,6336.2,6341.29,-0.000943364,-0.00608041,-4.18282,-26.9356,0.641643,-0.222509
0.563843,-0.227368,1.087,5.09025,-0.96355,1.26042e-05,0.445111,0.0110109,-0.213034,-0.173649,-0.107719,-0.000886663,-0.00539902,6336.2,6341.29,-0.000999543,-0.00608148,-4.43183,-26.9404,0.641643,-0.222509
0.564244,-0.227654,1.088,5.09392,-0.96355,-0.000145188,0.445111,0.0108081,-0.213023,-0.173931,-0.107714,-0.000934685,-0.0054005,6336.2,6341.29,-0.00105368,-0.00608315,-4.67178,-26.9477,0.641643,-0.222509
0.564646,-0.227941,1.089,5.09392,-0.96355,-0.000315558,0.445111,0.0106194,-0.213012,-0.174212,-0.107709,-0.000980987,-0.00540245,6336.2,6341.29,-0.00110588,-0.00608534,-4.90312,-26.9574,0.641643,-0.222509
0.565047,-0.228228,1.09,5.10136,-0.962998,0.0016196,0.445112,0.0125605,-0.213,-0.174494,-0.107702,-0.000473072,-0.00540481,6336.2,6341.3,-0.000533299,-0.006088,-2.36494,-26.9692,0.641643,-0.222509
0.565449,-0.228515,1.091,5.10516,-0.962998,0.00140802,0.445114,0.0123164,-0.212987,-0.174776,-0.107695,-0.000535864,-0.00540194,6336.19,6341.3,-0.000604085,-0.00608476,-2.67878,-26.9549,0.641643,-0.222509
0.56585,-0.228802,1.092,5.10825,-0.962998,0.00120124,0.445115,0.0120803,-0.212975,-0.175059,-0.107689,-0.000596365,-0.00539981,6336.19,6341.3,-0.000672289,-0.00608236,-2.98115,-26.9443,0.641643,-0.222509
0.566251,-0.229089,1.093,5.1114,-0.962998,0.00100291,0.445116,0.0118499,-0.212963,-0.175342,-0.107683,-0.000654669,-0.00539837,6336.19,6341.3,-0.000738015,-0.00608073,-3.27253,-26.9371,0.649687,-0.228228
0.566652,-0.229377,1.094,5.11463,-0.962998,0.000812732,0.445117,0.0116251,-0.212952,-0.175625,-0.107677,-0.00071086,-0.00539758,6336.19,6341.3,-0.00080136,-0.00607984,-3.55334,-26.9332,0.649687,-0.228228
0.567053,-0.229664,1.095,5.11791,-0.962998,0.000630366,0.445117,0.0114057,-0.21294,-0.175908,-0.107671,-0.000765021,-0.0053974,6336.19,6341.3,-0.000862417,-0.00607964,-3.824,-26.9323,0.649687,-0.228228
0.567454,-0.229952,1.096,5.12125,-0.962998,0.000455508,0.445118,0.0111916,-0.212929,-0.176192,-0.107666,-0.000817229,-0.00539779,6336.19,6341.31,-0.000921272,-0.00608008,-4.08488,-26.9342,0.649687,-0.228228
0.567855,-0.230239,1.097,5.12465,-0.962998,0.000287859,0.445118,0.0109827,-0.212918,-0.176475,-0.107661,-0.00086756,-0.00539872,6336.18,6341.31,-0.000978011,-0.00608113,-4.33638,-26.9389,0.649687,-0.228228
0.568256,-0.230527,1.098,5.12465,-0.962998,0.000109355,0.445118,0.0107873,-0.212907,-0.17676,-0.107656,-0.000916086,-0.00540016,6336.18,6341.31,-0.00103272,-0.00608275,-4.57885,-26.9461,0.649687,-0.228228
0.568657,-0.230815,1.099,5.13159,-0.962998,-2.70153e-05,0.445118,0.0105796,-0.212897,-0.177044,-0.107651,-0.000962899,-0.00540206,6336.18,6341.31,-0.00108549,-0.00608488,-4.81275,-26.9555,0.649687,-0.228228
0.569057,-0.231103,1.1,5.13514,-0.962439,0.00190806,0.44512,0.0125524,-0.212884,-0.177329,-0.107644,-0.000449329,-0.00540441,6336.18,6341.31,-0.000506534,-0.00608753,-2.24626,-26.9672,0.649687,-0.228228
0.569458,-0.231391,1.101,5.13872,-0.962439,0.00169299,0.445122,0.0123067,-0.212872,-0.177614,-0.107638,-0.000512791,-0.00540145,6336.18,6341.32,-0.000578076,-0.0060842,-2.56345,-26.9525,0.649687,-0.228228
0.569859,-0.231679,1.102,5.1416,-0.962439,0.00148285,0.445123,0.0120689,-0.21286,-0.177899,-0.107631,-0.000573938,-0.00539924,6336.17,6341.32,-0.000647008,-0.0060817,-2.86907,-26.9415,0.649687,-0.228228
0.570259,-0.231967,1.103,5.14455,-0.962439,0.00128126,0.445125,0.0118369,-0.212848,-0.178184,-0.107625,-0.000632867,-0.00539772,6336.17,6341.32,-0.000713439,-0.00607999,-3.16358,-26.9339,0.649687,-0.228228
0.570659,-0.232256,1.104,5.14757,-0.962439,0.0010879,0.445126,0.0116105,-0.212836,-0.17847,-0.107619,-0.000689662,-0.00539687,6336.17,6341.32,-0.000777466,-0.00607903,-3.44741,-26.9296,0.649687,-0.228228
0.57106,-0.232544,1.105,5.15065,-0.962439,0.000902429,0.445127,0.0113897,-0.212825,-0.178756,-0.107614,-0.000744406,-0.00539663,6336.17,6341.32,-0.00083918,-0.00607875,-3.72098,-26.9285,0.649687,-0.228228
0.57146,-0.232833,1.106,5.15379,-0.962439,0.000724544,0.445127,0.0111742,-0.212814,-0.179043,-0.107608,-0.000797178,-0.00539697,6336.17,6341.32,-0.000898671,-0.00607914,-3.98469,-26.9302,0.649687,-0.228228
0.57186,-0.233121,1.107,5.15699,-0.962439,0.000553945,0.445128,0.0109638,-0.212803,-0.179329,-0.107603,-0.000848054,-0.00539786,6336.17,6341.32,-0.000956025,-0.00608014,-4.23891,-26.9346,0.649687,-0.228228
0.57226,-0.23341,1.108,5.15699,-0.962439,0.000373577,0.445128,0.0107666,-0.212792,-0.179616,-0.107598,-0.000897108,-0.00539925,6336.17,6341.32,-0.00101132,-0.00608171,-4.48402,-26.9415,0.649687,-0.228228
0.57266,-0.233699,1.109,5.16354,-0.962439,0.000233385,0.445128,0.0105581,-0.212782,-0.179903,-0.107593,-0.000944429,-0.00540111,6336.16,6341.33,-0.00106467,-0.0060838,-4.72046,-26.9508,0.649687,-0.228228
0.57306,-0.233988,1.11,5.16354,-0.962439,6.57096e-05,0.445129,0.0103707,-0.212771,-0.180191,-0.107589,-0.000990041,-0.00540344,6336.16,6341.33,-0.00111609,-0.00608642,-4.94836,-26.9624,0.649687,-0.228228
0.57346,-0.234277,1.111,5.17029,-0.961874,0.00204362,0.445131,0.012363,-0.212759,-0.180479,-0.107582,-0.000469082,-0.00540616,6336.16,6341.33,-0.000528804,-0.00608949,-2.34499,-26.9759,0.649687,-0.228228
0.573859,-0.234566,1.112,5.17373,-0.961874,0.00183115,0.445132,0.0121199,-0.212747,-0.180767,-0.107576,-0.000531678,-0.0054035,6336.16,6341.33,-0.000599369,-0.00608649,-2.65785,-26.9627,0.649687,-0.228228
0.574259,-0.234856,1.113,5.17645,-0.961874,0.00162335,0.445134,0.0118846,-0.212735,-0.181055,-0.107569,-0.000591996,-0.00540157,6336.16,6341.33,-0.000667367,-0.00608431,-2.95931,-26.9531,0.657699,-0.233988
0.574658,-0.235145,1.114,5.17924,-0.961874,0.00142397,0.445135,0.0116552,-0.212723,-0.181344,-0.107563,-0.000650128,-0.00540032,6336.16,6341.34,-0.0007329,-0.00608291,-3.24984,-26.9469,0.657699,-0.233988
0.575058,-0.235435,1.115,5.18209,-0.961874,0.00123268,0.445137,0.0114313,-0.212712,-0.181633,-0.107558,-0.00070616,-0.00539972,6336.15,6341.34,-0.000796066,-0.00608222,-3.52986,-26.9438,0.657699,-0.233988
0.575457,-0.235724,1.116,5.18501,-0.961874,0.00104916,0.445138,0.0112129,-0.212701,-0.181922,-0.107552,-0.000760172,-0.00539971,6336.15,6341.34,-0.000856955,-0.00608221,-3.79977,-26.9438,0.657699,-0.233988
0.575857,-0.236014,1.117,5.18799,-0.961874,0.000873105,0.445139,0.0109997,-0.21269,-0.182211,-0.107547,-0.000812243,-0.00540027,6336.15,6341.34,-0.000915656,-0.00608284,-4.05997,-26.9466,0.657699,-0.233988
0.576256,-0.236304,1.118,5.19102,-0.961874,0.000704224,0.445139,0.0107917,-0.212679,-0.182501,-0.107542,-0.000862446,-0.00540137,6336.15,6341.34,-0.000972251,-0.00608407,-4.31083,-26.9521,0.657699,-0.233988
0.576655,-0.236594,1.119,5.1941,-0.961874,0.000542232,0.44514,0.0105886,-0.212668,-0.182791,-0.107537,-0.000910854,-0.00540296,6336.15,6341.34,-0.00102682,-0.00608586,-4.55271,-26.96,0.657699,-0.233988
0.577054,-0.236884,1.12,5.19724,-0.961303,0.00251453,0.445142,0.0126073,-0.212656,-0.183081,-0.10753,-0.000386095,-0.00540501,6336.15,6341.34,-0.000435252,-0.00608818,-1.93019,-26.9702,0.657699,-0.233988
0.577453,-0.237174,1.121,5.20042,-0.961303,0.00229042,0.445145,0.0123566,-0.212643,-0.183372,-0.107523,-0.000451508,-0.00540164,6336.15,6341.35,-0.000508993,-0.00608438,-2.25715,-26.9534,0.657699,-0.233988
0.577852,-0.237464,1.122,5.20288,-0.961303,0.00207145,0.445147,0.012114,-0.212631,-0.183663,-0.107517,-0.000514537,-0.00539905,6336.14,6341.35,-0.000580048,-0.00608145,-2.57218,-26.9405,0.657699,-0.233988
0.578251,-0.237754,1.123,5.20543,-0.961303,0.00186128,0.445149,0.0118774,-0.212619,-0.183954,-0.107511,-0.00057528,-0.00539718,6336.14,6341.35,-0.000648524,-0.00607935,-2.87577,-26.9312,0.657699,-0.233988
0.57865,-0.238045,1.124,5.20804,-0.961303,0.00165958,0.44515,0.0116466,-0.212608,-0.184246,-0.107505,-0.000633825,-0.00539599,6336.14,6341.35,-0.000714524,-0.00607801,-3.16837,-26.9253,0.657699,-0.233988
